11567	8069	4655	4404	4317	4228	4265	4245	4225
11574	8080	4623	4404	4323	4270	4252	4240	4235
11554	8074	4660	4404	4320	4277	4253	4244	4229
11553	8044	4656	4397	4324	4242	4263	4206	4219
11547	8077	4656	4403	4326	4274	4261	4243	4227
11555	8044	4662	4401	4327	4273	4257	4244	4236
11548	8046	4654	4396	4322	4275	4227	4255	4220
11545	8079	4652	4387	4318	4270	4249	4209	4232
11544	8049	4655	4405	4322	4276	4259	4250	4226
11552	8050	4651	4402	4313	4267	4248	4246	4230
11546	8082	4668	4402	4321	4273	4248	4251	4218
11552	8080	4658	4391	4315	4276	4258	4237	4227
11554	8046	4665	4398	4314	4236	4253	4244	4234
11550	8077	4663	4392	4286	4278	4251	4251	4226
11560	8090	4656	4401	4324	4275	4256	4244	4232
11572	8086	4664	4403	4317	4233	4260	4249	4237
11579	8089	4655	4390	4330	4284	4260	4259	4241
11586	8086	4622	4402	4278	4278	4259	4247	4235
11579	8049	4666	4399	4320	4276	4265	4254	4232
11594	8056	4662	4398	4319	4274	4257	4247	4226
11588	8083	4660	4395	4322	4265	4252	4236	4229
11600	8084	4657	4407	4321	4291	4251	4243	4227
11598	8092	4656	4389	4327	4278	4262	4243	4232
11615	8087	4659	4367	4314	4260	4249	4253	4234
11603	8092	4656	4399	4317	4277	4266	4245	4222
11610	8059	4664	4400	4324	4273	4245	4239	4227
11621	8089	4669	4396	4283	4271	4250	4253	4232
11621	8058	4664	4401	4324	4277	4255	4251	4224
11616	8091	4654	4395	4321	4281	4251	4248	4194
11633	8095	4664	4398	4278	4265	4247	4243	4235

