29198	13523	6060	5138	4786	4747	4648	4625	4554
29184	13522	6058	5137	4820	4739	4640	4613	4548
29179	13523	6056	5135	4822	4740	4642	4608	4552
29161	13414	6062	5141	4828	4743	4650	4616	4543
29156	13421	6060	5130	4832	4750	4641	4617	4548
29141	13513	6060	5134	4822	4738	4648	4602	4534
29140	13413	6039	5139	4830	4736	4647	4619	4550
29137	13414	6061	5129	4822	4746	4637	4615	4544
29033	13508	6064	5137	4829	4741	4623	4614	4539
29138	13409	6054	5138	4828	4738	4649	4618	4555
29141	13405	6063	5133	4816	4743	4654	4615	4547
29133	13403	6062	5136	4822	4740	4653	4623	4555
29135	13402	6055	5139	4830	4744	4646	4626	4544
29148	13404	6062	5146	4828	4751	4647	4621	4539
29144	13517	6039	5139	4825	4739	4654	4622	4543
29143	13413	6058	5109	4815	4745	4650	4612	4543
29057	13419	6056	5129	4825	4742	4646	4620	4549
29050	13514	6057	5137	4834	4736	4649	4612	4547
29146	13519	6059	5139	4818	4743	4644	4618	4548
29151	13423	6058	5137	4827	4733	4648	4610	4549
29155	13427	6059	5143	4827	4739	4649	4621	4545
29149	13526	6063	5140	4823	4743	4649	4619	4551
29149	13527	6059	5139	4825	4744	4616	4614	4547
29158	13419	6034	5135	4816	4746	4643	4606	4549
29170	13422	6055	5136	4829	4738	4653	4592	4550
29165	13519	6059	5129	4823	4741	4644	4610	4559
29173	13519	6063	5141	4828	4734	4655	4617	4544
29183	13408	6058	5139	4827	4702	4650	4611	4551
29188	13403	6060	5134	4822	4734	4644	4622	4536
29088	13509	6059	5129	4825	4741	4647	4617	4545

