65535	53337	17068	11924	11044	10532	10282	10162	9944
65535	53352	17071	11910	11054	10528	10301	10163	9960
65535	53373	17075	11915	11053	10524	10277	10161	9959
65535	53391	17064	11903	11048	10525	10298	10159	9955
65535	53408	17063	11908	10989	10527	10278	10174	9936
65535	53429	17056	11908	11048	10468	10304	10154	9932
65535	53448	17054	11903	11050	10525	10302	10165	9951
65535	53477	17059	11909	11051	10523	10313	10144	9961
65535	53495	17066	11905	11053	10485	10301	10154	9943
65535	53531	17055	11909	11056	10524	10294	10160	9972
65535	53557	17060	11907	10991	10480	10302	10172	9946
65535	53576	17054	11910	11049	10527	10305	10166	9942
65535	53612	17056	11900	11051	10526	10296	10157	9948
65535	53644	17067	11900	10990	10528	10308	10161	9959
65535	53666	17062	11906	11055	10487	10309	10155	9943
65535	53695	17052	11903	11046	10524	10311	10169	9955
65535	53717	17056	11906	11053	10525	10280	10152	9939
65535	53735	17053	11909	10990	10524	10285	10174	9960
65535	53751	17062	11907	10984	10523	10298	10168	9967
65535	53626	17051	11908	11055	10474	10304	10163	9953
65535	53766	17048	11899	11054	10523	10291	10167	9954
65535	53778	17061	11904	11051	10514	10309	10161	9959
65535	53778	17058	11898	11056	10523	10307	10157	9947
65535	53643	17046	11905	10987	10476	10301	10168	9960
65535	53774	17062	11901	11055	10475	10306	10167	9963
65535	53762	17054	11921	11050	10527	10309	10155	9946
65535	53761	17056	11900	10992	10529	10309	10162	9962
65535	53604	17067	11900	11050	10524	10299	10160	9948
65535	53740	17065	11903	11048	10522	10297	10173	9959
65535	53721	17062	11905	10988	10524	10301	10158	9950

