19671	8083	4639	4154	3954	3868	3824	3804	3758
19668	8078	4639	4151	3957	3866	3818	3796	3760
19660	8086	4637	4158	3953	3869	3826	3798	3760
19664	8054	4640	4160	3946	3858	3830	3820	3762
19649	8078	4642	4153	3958	3866	3825	3797	3759
19648	8081	4643	4160	3947	3871	3820	3794	3762
19643	8057	4635	4158	3953	3864	3821	3801	3765
19637	8057	4641	4155	3957	3868	3823	3794	3771
19629	8082	4641	4154	3951	3867	3818	3797	3760
19630	8084	4643	4153	3953	3865	3822	3795	3761
19628	8041	4638	4167	3954	3869	3818	3805	3762
19625	8075	4596	4148	3953	3862	3814	3792	3755
19620	8071	4641	4154	3971	3866	3821	3812	3758
19632	8069	4639	4153	3952	3865	3819	3796	3752
19632	8072	4635	4154	3953	3866	3825	3801	3755
19686	8073	4638	4161	3959	3867	3827	3800	3763
19644	8071	4645	4156	3945	3869	3831	3795	3759
19646	8068	4639	4167	3952	3872	3827	3800	3761
19648	8073	4647	4147	3957	3867	3819	3793	3758
19663	8073	4638	4159	3947	3867	3820	3798	3765
19660	8047	4604	4157	3947	3861	3827	3797	3756
19665	8077	4633	4158	3948	3871	3818	3799	3761
19659	8045	4634	4158	3952	3866	3827	3794	3758
19660	8068	4636	4161	3955	3862	3824	3802	3757
19652	8075	4641	4157	3950	3860	3818	3812	3769
19653	8079	4641	4164	3953	3863	3821	3800	3760
19700	8055	4635	4156	3957	3857	3820	3801	3760
19639	8081	4639	4155	3951	3880	3823	3797	3765
19640	8076	4633	4149	3949	3871	3824	3807	3761
19639	8081	4634	4157	3954	3865	3818	3805	3762

