65535	26748	12050	9821	9347	8892	8670	8568	8425
65535	26745	12053	9845	9350	8869	8666	8570	8401
65535	26726	12047	9845	9345	8868	8677	8573	8427
65535	26737	12047	9844	9340	8898	8665	8561	8408
65535	26716	12048	9841	9340	8866	8684	8565	8401
65535	26725	12051	9846	9342	8892	8662	8565	8398
65535	26710	12036	9848	9375	8865	8663	8565	8410
65535	26697	12039	9837	9340	8863	8664	8563	8401
65535	26688	12040	9841	9377	8857	8669	8571	8411
65535	26680	12047	9845	9374	8865	8663	8565	8409
65535	26685	12039	9811	9344	8864	8664	8564	8404
65535	26674	12043	9806	9354	8866	8669	8567	8397
65535	26673	12039	9853	9349	8866	8665	8562	8442
65535	26674	12041	9817	9341	8861	8664	8561	8415
65535	26672	12041	9823	9351	8861	8686	8567	8431
65535	26669	12039	9815	9349	8874	8670	8565	8419
65535	26667	12037	9843	9344	8858	8693	8590	8408
65535	26670	12043	9847	9378	8866	8671	8571	8404
65535	26653	12035	9833	9385	8859	8674	8568	8394
65535	26661	12040	9838	9341	8873	8670	8564	8401
65535	26656	12047	9846	9339	8869	8671	8568	8401
65535	26666	12042	9815	9377	8867	8681	8567	8402
65535	26654	12038	9849	9378	8867	8662	8565	8427
65535	26649	12045	9843	9346	8894	8668	8590	8391
65535	26649	12045	9840	9379	8862	8658	8568	8402
65535	26642	12053	9843	9345	8866	8665	8575	8401
65535	26647	12048	9844	9349	8863	8664	8596	8400
65535	26663	12040	9823	9347	8871	8669	8568	8435
65535	26666	12044	9835	9376	8891	8661	8569	8396
65535	26668	12048	9843	9351	8869	8664	8571	8401

