65535	15643	10287	9002	8521	8273	8201	8157	8091
65535	15648	10284	8992	8530	8274	8202	8157	8086
65535	15643	10281	8991	8521	8280	8202	8168	8094
65535	15644	10289	8997	8522	8274	8202	8154	8094
65535	15644	10287	8991	8527	8272	8205	8162	8088
65535	15647	10293	8987	8519	8286	8201	8160	8088
65535	15641	10292	8995	8521	8276	8205	8155	8090
65535	15645	10287	8988	8528	8271	8207	8156	8089
65535	15650	10294	8991	8519	8278	8201	8162	8090
65535	15649	10294	9001	8521	8272	8205	8161	8099
65535	15639	10292	8990	8529	8273	8208	8157	8091
65535	15643	10294	8989	8521	8280	8200	8176	8090
65535	15648	10286	9004	8517	8272	8197	8156	8089
65535	15641	10297	8997	8529	8269	8208	8165	8089
65535	15644	10287	8996	8529	8277	8200	8168	8086
65535	15647	10295	9002	8526	8270	8199	8157	8092

