65535	22111	14179	12270	11558	11195	11089	11033	10925
65535	22104	14178	12273	11556	11197	11092	11023	10928
65535	22110	14176	12269	11567	11196	11088	11024	10922
65535	22107	14206	12272	11558	11203	11087	11024	10921
65535	22112	14181	12265	11560	11195	11091	11025	10923
65535	22118	14180	12267	11558	11198	11088	11023	10924
65535	22109	14176	12264	11560	11201	11095	11026	10926
65535	22109	14177	12269	11558	11197	11089	11023	10925
65535	22109	14174	12269	11560	11195	11089	11025	10922
65535	22109	14176	12263	11557	11206	11088	11027	10924
65535	22105	14176	12271	11557	11198	11091	11025	10923
65535	22111	14179	12273	11560	11199	11089	11025	10923
65535	22104	14178	12268	11559	11196	11091	11030	10927
65535	22103	14179	12265	11557	11197	11095	11026	10923
65535	22098	14183	12253	11564	11200	11086	11025	10925
65535	22105	14177	12267	11562	11197	11092	11020	10925

