7315	7393	7435	7523	7687	7877	7986	8141
7308	7390	7441	7522	7687	7879	7998	8139
7313	7392	7439	7528	7689	7880	7994	8154
7311	7395	7443	7526	7686	7883	8002	8144
7309	7391	7437	7525	7685	7885	7991	8151
7306	7397	7443	7529	7678	7881	7990	8145
7308	7391	7445	7525	7681	7880	7991	8142
7306	7398	7446	7528	7682	7889	7994	8151
7311	7388	7433	7525	7683	7884	7998	8149
7313	7396	7438	7529	7680	7885	7988	8154
7310	7397	7439	7526	7677	7885	7998	8139
7309	7396	7440	7522	7680	7886	7994	8159
7307	7398	7447	7522	7683	7890	7992	8138
7315	7390	7444	7522	7682	7881	7994	8145
7312	7393	7438	7527	7686	7885	7993	8137
7313	7393	7442	7525	7681	7882	7993	8150

