time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
1.862361,-0.00345145677274,-0.552616578836,0.0,0.753184566852,-0.00383495196971,1.26400016922,0.0525388419851,100.0,-0.516184535123,-0.194815560061,-0.0161067982728,1.78747111308,-0.0080533991364,0.113131083107,0.00498543756063,0.0
1.872362,-0.0026844663788,-0.552616578836,0.000383495196971,0.753184566852,-0.00421844716668,1.26400016922,0.0525388419851,100.0,-0.516184535123,-0.195199055258,-0.0172572838637,1.78747111308,-0.00843689433337,0.113131083107,0.00421844716668,0.0
1.882348,-0.00345145677274,-0.552616578836,0.00115048559091,0.753184566852,-0.00421844716668,1.26400016922,0.0521553467881,100.0,-0.516184535123,-0.194432064864,-0.0168737886667,1.78708761789,-0.0080533991364,0.112364092713,0.00421844716668,0.0
1.892325,-0.0026844663788,-0.552616578836,0.00115048559091,0.753951557246,-0.00421844716668,1.26438366441,0.0525388419851,100.0,-0.516184535123,-0.195199055258,-0.0161067982728,1.78823810348,-0.00882038953034,0.11274758791,0.00460194236366,0.0
1.902336,-0.00345145677274,-0.552616578836,0.000383495196971,0.753568062049,-0.00421844716668,1.26438366441,0.0521553467881,100.0,-0.515801039926,-0.194815560061,-0.0168737886667,1.78747111308,-0.00766990393943,0.112364092713,0.00383495196971,0.0
1.912349,-0.00306796157577,-0.552233083639,0.000383495196971,0.753951557246,-0.00421844716668,1.26400016922,0.0525388419851,100.0,-0.516184535123,-0.194815560061,-0.0168737886667,1.78785460828,-0.00882038953034,0.113131083107,0.00460194236366,0.0
1.922347,-0.0026844663788,-0.552233083639,0.000766990393943,0.753568062049,-0.00383495196971,1.26438366441,0.0517718515911,100.0,-0.51656803032,-0.195582550455,-0.0168737886667,1.78747111308,-0.00843689433337,0.111980597516,0.00460194236366,0.0
1.932348,-0.0026844663788,-0.552616578836,0.00115048559091,0.753951557246,-0.00421844716668,1.26400016922,0.0521553467881,100.0,-0.516184535123,-0.195966045652,-0.0161067982728,1.78785460828,-0.00843689433337,0.111597102319,0.00383495196971,0.0
1.942346,-0.00345145677274,-0.552233083639,0.00115048559091,0.753184566852,-0.00383495196971,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.194815560061,-0.0164902934698,1.78785460828,-0.0080533991364,0.112364092713,0.00498543756063,0.0
1.952345,-0.00345145677274,-0.551849588442,0.000766990393943,0.753184566852,-0.00383495196971,1.26400016922,0.0525388419851,100.0,-0.517335020714,-0.194815560061,-0.0164902934698,1.78823810348,-0.00920388472731,0.11274758791,0.00498543756063,0.0
1.962411,-0.00306796157577,-0.552233083639,0.000383495196971,0.753184566852,-0.00383495196971,1.26438366441,0.0525388419851,100.0,-0.517335020714,-0.195199055258,-0.0168737886667,1.78823810348,-0.00843689433337,0.113131083107,0.00460194236366,0.0
1.972353,-0.00345145677274,-0.552616578836,0.000766990393943,0.753951557246,-0.00421844716668,1.26438366441,0.053305832379,100.0,-0.51656803032,-0.195199055258,-0.0168737886667,1.78785460828,-0.00843689433337,0.11274758791,0.00460194236366,0.0
1.982348,-0.00306796157577,-0.552616578836,0.000766990393943,0.753568062049,-0.00383495196971,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0161067982728,1.78785460828,-0.0080533991364,0.113131083107,0.00498543756063,0.0
1.992346,-0.00306796157577,-0.552233083639,0.0,0.753184566852,-0.00383495196971,1.26400016922,0.0525388419851,100.0,-0.516184535123,-0.195582550455,-0.0172572838637,1.78708761789,-0.00882038953034,0.112364092713,0.00383495196971,0.0
2.002341,-0.00306796157577,-0.552233083639,-0.000383495196971,0.753568062049,-0.00345145677274,1.26438366441,0.0525388419851,100.0,-0.516951525517,-0.194432064864,-0.0164902934698,1.78708761789,-0.0080533991364,0.112364092713,0.00498543756063,0.0
2.012359,-0.0026844663788,-0.552616578836,0.0,0.753184566852,-0.00383495196971,1.26400016922,0.0525388419851,100.0,-0.516951525517,-0.194815560061,-0.0168737886667,1.78747111308,-0.0080533991364,0.11274758791,0.00460194236366,0.0
2.022349,-0.00345145677274,-0.552616578836,0.00153398078789,0.753184566852,-0.00421844716668,1.26438366441,0.0525388419851,100.0,-0.516184535123,-0.195199055258,-0.0157233030758,1.78785460828,-0.00843689433337,0.111980597516,0.00460194236366,0.0
2.032350,-0.00345145677274,-0.552616578836,0.000383495196971,0.753951557246,-0.00421844716668,1.26438366441,0.0521553467881,100.0,-0.516184535123,-0.194815560061,-0.0164902934698,1.78785460828,-0.0080533991364,0.112364092713,0.00460194236366,0.0
2.042347,-0.00421844716668,-0.552233083639,0.00115048559091,0.753184566852,-0.00383495196971,1.26400016922,0.0517718515911,100.0,-0.516184535123,-0.194815560061,-0.0164902934698,1.78823810348,-0.00882038953034,0.113131083107,0.00498543756063,0.0
2.052347,-0.00306796157577,-0.552616578836,0.0,0.753184566852,-0.00383495196971,1.26361667402,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0161067982728,1.78747111308,-0.00882038953034,0.11274758791,0.00345145677274,0.0
2.062344,-0.0026844663788,-0.552616578836,0.000383495196971,0.753951557246,-0.00306796157577,1.26361667402,0.0525388419851,100.0,-0.516951525517,-0.194815560061,-0.0161067982728,1.78823810348,-0.00920388472731,0.11274758791,0.00460194236366,0.0
2.072345,-0.00306796157577,-0.552233083639,0.00115048559091,0.752801071655,-0.00460194236366,1.26400016922,0.0521553467881,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78785460828,-0.0080533991364,0.112364092713,0.00383495196971,0.0
2.082347,-0.00306796157577,-0.553000074033,0.00115048559091,0.753568062049,-0.00498543756063,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78785460828,-0.00766990393943,0.11274758791,0.00498543756063,0.0
2.092346,-0.00306796157577,-0.552233083639,0.000766990393943,0.753568062049,-0.00306796157577,1.26515065481,0.0521553467881,100.0,-0.516184535123,-0.195582550455,-0.0168737886667,1.78823810348,-0.00882038953034,0.111980597516,0.00421844716668,0.0
2.102346,-0.0026844663788,-0.552616578836,0.000383495196971,0.753184566852,-0.00421844716668,1.26400016922,0.0521553467881,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78785460828,-0.00920388472731,0.112364092713,0.00460194236366,0.0
2.112346,-0.00345145677274,-0.553000074033,0.000383495196971,0.752801071655,-0.00460194236366,1.26400016922,0.0521553467881,100.0,-0.516184535123,-0.194432064864,-0.0157233030758,1.78785460828,-0.00843689433337,0.112364092713,0.00460194236366,0.0
2.122345,-0.00306796157577,-0.552233083639,0.00115048559091,0.753184566852,-0.00460194236366,1.26400016922,0.0521553467881,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78785460828,-0.00843689433337,0.113131083107,0.00460194236366,0.0
2.132343,-0.00306796157577,-0.552233083639,0.000766990393943,0.753184566852,-0.00421844716668,1.26476715961,0.0521553467881,100.0,-0.516184535123,-0.194815560061,-0.0161067982728,1.78785460828,-0.00882038953034,0.11274758791,0.00498543756063,0.0
2.142345,-0.00306796157577,-0.552616578836,0.000383495196971,0.753568062049,-0.00345145677274,1.26400016922,0.0521553467881,100.0,-0.51656803032,-0.195582550455,-0.0168737886667,1.78823810348,-0.00843689433337,0.113131083107,0.00421844716668,0.0
2.152344,-0.00306796157577,-0.552233083639,0.000383495196971,0.753184566852,-0.00383495196971,1.26400016922,0.0521553467881,100.0,-0.51656803032,-0.195199055258,-0.0168737886667,1.78785460828,-0.00843689433337,0.113131083107,0.00421844716668,0.0
2.162348,-0.00306796157577,-0.552233083639,0.00191747598486,0.753951557246,-0.00345145677274,1.26400016922,0.0525388419851,100.0,-0.516951525517,-0.194815560061,-0.0168737886667,1.78823810348,-0.00920388472731,0.113131083107,0.00421844716668,0.0
2.172347,-0.00345145677274,-0.552616578836,0.000766990393943,0.753568062049,-0.00345145677274,1.26438366441,0.0517718515911,100.0,-0.516951525517,-0.195582550455,-0.0164902934698,1.78785460828,-0.00843689433337,0.113131083107,0.00421844716668,0.0
2.182367,-0.00306796157577,-0.552616578836,0.00115048559091,0.753568062049,-0.00345145677274,1.26438366441,0.0525388419851,100.0,-0.517718515911,-0.195199055258,-0.0161067982728,1.78747111308,-0.0080533991364,0.11274758791,0.00383495196971,0.0
2.192329,-0.00345145677274,-0.552233083639,0.00115048559091,0.753184566852,-0.00460194236366,1.26400016922,0.0521553467881,100.0,-0.516951525517,-0.195199055258,-0.0168737886667,1.78823810348,-0.00843689433337,0.113131083107,0.00460194236366,0.0
2.202340,-0.00306796157577,-0.552616578836,0.00115048559091,0.753568062049,-0.00421844716668,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.194815560061,-0.0168737886667,1.78823810348,-0.0080533991364,0.11274758791,0.00421844716668,0.0
2.212333,-0.0026844663788,-0.552616578836,0.000766990393943,0.753568062049,-0.00460194236366,1.26400016922,0.0521553467881,100.0,-0.516184535123,-0.195199055258,-0.0176407790607,1.78785460828,-0.00843689433337,0.11274758791,0.00460194236366,0.0
2.222340,-0.00383495196971,-0.551849588442,0.000383495196971,0.753184566852,-0.00421844716668,1.26476715961,0.0525388419851,100.0,-0.516951525517,-0.195582550455,-0.0157233030758,1.78747111308,-0.00882038953034,0.11274758791,0.00498543756063,0.0
2.232329,-0.0026844663788,-0.551849588442,0.000383495196971,0.753184566852,-0.00306796157577,1.26361667402,0.052922337182,100.0,-0.51656803032,-0.194815560061,-0.0161067982728,1.78708761789,-0.0080533991364,0.112364092713,0.00460194236366,0.0
2.242337,-0.0026844663788,-0.552233083639,0.00153398078789,0.752801071655,-0.00460194236366,1.26400016922,0.0517718515911,100.0,-0.516184535123,-0.194432064864,-0.0161067982728,1.78862159867,-0.00843689433337,0.112364092713,0.00498543756063,0.0
2.252353,-0.00306796157577,-0.552233083639,0.00115048559091,0.753568062049,-0.00460194236366,1.26323317882,0.052922337182,100.0,-0.516184535123,-0.195966045652,-0.0164902934698,1.78823810348,-0.00882038953034,0.112364092713,0.00421844716668,0.0
2.262348,-0.00306796157577,-0.551849588442,0.0,0.753184566852,-0.00383495196971,1.26361667402,0.052922337182,100.0,-0.515801039926,-0.195199055258,-0.0164902934698,1.78785460828,-0.00882038953034,0.112364092713,0.00460194236366,0.0
2.272347,-0.00306796157577,-0.552616578836,0.0,0.753568062049,-0.00421844716668,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0168737886667,1.78785460828,-0.0080533991364,0.113131083107,0.00421844716668,0.0
2.282347,-0.00306796157577,-0.553000074033,0.00115048559091,0.753568062049,-0.00498543756063,1.26400016922,0.052922337182,100.0,-0.51656803032,-0.194432064864,-0.0161067982728,1.78823810348,-0.00882038953034,0.113131083107,0.00498543756063,0.0
2.292345,-0.00345145677274,-0.552616578836,0.00230097118183,0.753184566852,-0.00306796157577,1.26438366441,0.0525388419851,100.0,-0.51656803032,-0.194432064864,-0.0168737886667,1.78823810348,-0.00843689433337,0.112364092713,0.00460194236366,0.0
2.302364,-0.00306796157577,-0.552616578836,0.000383495196971,0.752801071655,-0.00383495196971,1.26400016922,0.0521553467881,100.0,-0.516184535123,-0.194815560061,-0.0164902934698,1.78823810348,-0.00843689433337,0.112364092713,0.00460194236366,0.0
2.312400,-0.00306796157577,-0.553000074033,0.000383495196971,0.753184566852,-0.00460194236366,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0168737886667,1.78747111308,-0.00882038953034,0.113514578304,0.00460194236366,0.0
2.322347,-0.00306796157577,-0.552616578836,0.0,0.753184566852,-0.00306796157577,1.26400016922,0.0521553467881,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78708761789,-0.00843689433337,0.11274758791,0.00421844716668,0.0
2.332380,-0.00306796157577,-0.552233083639,0.000383495196971,0.752801071655,-0.00421844716668,1.26438366441,0.0525388419851,100.0,-0.51656803032,-0.195582550455,-0.0164902934698,1.78747111308,-0.00843689433337,0.112364092713,0.00460194236366,0.0
2.342362,-0.0026844663788,-0.553000074033,0.000766990393943,0.753568062049,-0.00383495196971,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78862159867,-0.00843689433337,0.11274758791,0.00460194236366,0.0
2.352353,-0.00345145677274,-0.552616578836,0.00153398078789,0.753184566852,-0.00383495196971,1.26400016922,0.0521553467881,100.0,-0.516184535123,-0.195199055258,-0.0164902934698,1.78747111308,-0.00920388472731,0.113131083107,0.00460194236366,0.0
2.362345,-0.0026844663788,-0.551466093245,0.00115048559091,0.753184566852,-0.00421844716668,1.26284968363,0.0521553467881,100.0,-0.51656803032,-0.195199055258,-0.0161067982728,1.78823810348,-0.0080533991364,0.11274758791,0.00383495196971,0.0
2.372302,-0.00421844716668,-0.552233083639,0.00191747598486,0.753184566852,-0.00498543756063,1.26361667402,0.0525388419851,100.0,-0.516951525517,-0.194815560061,-0.0168737886667,1.78747111308,-0.0080533991364,0.113514578304,0.00421844716668,0.0
2.382330,-0.00345145677274,-0.552616578836,0.000766990393943,0.753184566852,-0.00498543756063,1.26438366441,0.0521553467881,100.0,-0.515801039926,-0.194815560061,-0.0164902934698,1.78785460828,-0.0080533991364,0.111980597516,0.00498543756063,0.0
2.392366,-0.00345145677274,-0.552616578836,0.00115048559091,0.753184566852,-0.00421844716668,1.26438366441,0.0521553467881,100.0,-0.515801039926,-0.194815560061,-0.0164902934698,1.78823810348,-0.00882038953034,0.112364092713,0.00421844716668,0.0
2.402326,-0.00306796157577,-0.552616578836,0.000766990393943,0.753184566852,-0.00460194236366,1.26361667402,0.0525388419851,100.0,-0.515417544729,-0.194815560061,-0.0168737886667,1.78823810348,-0.00843689433337,0.113514578304,0.00460194236366,0.0
2.412312,-0.00345145677274,-0.553000074033,0.0,0.752417576458,-0.00460194236366,1.26476715961,0.0525388419851,100.0,-0.516184535123,-0.195199055258,-0.0168737886667,1.78747111308,-0.00882038953034,0.113131083107,0.00498543756063,0.0
2.422313,-0.00345145677274,-0.552616578836,0.000766990393943,0.752801071655,-0.00383495196971,1.26438366441,0.0521553467881,100.0,-0.51656803032,-0.195582550455,-0.0164902934698,1.78785460828,-0.00882038953034,0.11274758791,0.00460194236366,0.0
2.432313,-0.00383495196971,-0.552233083639,0.00115048559091,0.753184566852,-0.00306796157577,1.26400016922,0.0521553467881,100.0,-0.516951525517,-0.195582550455,-0.0161067982728,1.78708761789,-0.0080533991364,0.112364092713,0.00460194236366,0.0
2.442331,-0.00345145677274,-0.552616578836,0.000766990393943,0.753568062049,-0.00306796157577,1.26438366441,0.0525388419851,100.0,-0.517335020714,-0.195582550455,-0.0164902934698,1.78785460828,-0.00843689433337,0.11274758791,0.00498543756063,0.0
2.452345,-0.00306796157577,-0.552616578836,0.0,0.753568062049,-0.00421844716668,1.26438366441,0.0525388419851,100.0,-0.51656803032,-0.195582550455,-0.0168737886667,1.78785460828,-0.00843689433337,0.112364092713,0.00460194236366,0.0
2.462348,-0.0026844663788,-0.552233083639,0.00115048559091,0.753568062049,-0.00383495196971,1.26438366441,0.0517718515911,100.0,-0.516184535123,-0.194815560061,-0.0164902934698,1.78785460828,-0.0080533991364,0.11274758791,0.00498543756063,0.0
2.472347,-0.00345145677274,-0.552616578836,0.000766990393943,0.753184566852,-0.00383495196971,1.26323317882,0.052922337182,100.0,-0.51656803032,-0.194815560061,-0.0161067982728,1.78785460828,-0.0080533991364,0.111597102319,0.00460194236366,0.0
2.482353,-0.00306796157577,-0.552233083639,0.00115048559091,0.753184566852,-0.00306796157577,1.26361667402,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78823810348,-0.0080533991364,0.112364092713,0.00383495196971,0.0
2.492384,-0.00306796157577,-0.552233083639,0.00115048559091,0.753184566852,-0.00498543756063,1.26400016922,0.0525388419851,100.0,-0.516951525517,-0.195199055258,-0.0161067982728,1.78747111308,-0.00843689433337,0.111980597516,0.00421844716668,0.0
2.502395,-0.00345145677274,-0.551849588442,0.000766990393943,0.753184566852,-0.00383495196971,1.26400016922,0.0521553467881,100.0,-0.517335020714,-0.195199055258,-0.0164902934698,1.78747111308,-0.00843689433337,0.11274758791,0.00498543756063,0.0
2.512352,-0.0026844663788,-0.552233083639,0.000766990393943,0.753568062049,-0.0026844663788,1.26400016922,0.0521553467881,100.0,-0.516184535123,-0.195199055258,-0.0164902934698,1.78862159867,-0.0080533991364,0.11274758791,0.00498543756063,0.0
2.522370,-0.00306796157577,-0.552233083639,0.000766990393943,0.753568062049,-0.00383495196971,1.26400016922,0.0525388419851,100.0,-0.517335020714,-0.195582550455,-0.0168737886667,1.78747111308,-0.00843689433337,0.113131083107,0.00460194236366,0.0
2.532377,-0.00345145677274,-0.552233083639,0.00115048559091,0.753568062049,-0.00345145677274,1.26361667402,0.0521553467881,100.0,-0.51656803032,-0.195199055258,-0.0168737886667,1.78747111308,-0.00843689433337,0.113514578304,0.00421844716668,0.0
2.542348,-0.00306796157577,-0.552233083639,0.000383495196971,0.753951557246,-0.00421844716668,1.26438366441,0.0525388419851,100.0,-0.516184535123,-0.194432064864,-0.0168737886667,1.78785460828,-0.00882038953034,0.113131083107,0.00460194236366,0.0
2.552361,-0.00306796157577,-0.552616578836,0.00153398078789,0.753184566852,-0.00383495196971,1.26476715961,0.0521553467881,100.0,-0.516951525517,-0.195199055258,-0.0168737886667,1.78785460828,-0.00843689433337,0.11274758791,0.00460194236366,0.0
2.562348,-0.0026844663788,-0.552233083639,0.000766990393943,0.753568062049,-0.0053689327576,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78747111308,-0.00843689433337,0.112364092713,0.00421844716668,0.0
2.572344,-0.0026844663788,-0.553000074033,0.00115048559091,0.753184566852,-0.00460194236366,1.26476715961,0.0521553467881,100.0,-0.516951525517,-0.195966045652,-0.0161067982728,1.78708761789,-0.00843689433337,0.113131083107,0.00460194236366,0.0
2.582342,-0.00345145677274,-0.553000074033,0.00115048559091,0.752417576458,-0.0053689327576,1.26438366441,0.052922337182,100.0,-0.51656803032,-0.195582550455,-0.0168737886667,1.78747111308,-0.0080533991364,0.11274758791,0.00421844716668,0.0
2.592343,-0.00345145677274,-0.552616578836,0.000383495196971,0.752801071655,-0.00345145677274,1.26400016922,0.0525388419851,100.0,-0.515801039926,-0.195199055258,-0.0161067982728,1.78862159867,-0.00843689433337,0.111980597516,0.00460194236366,0.0
2.602358,-0.00306796157577,-0.552233083639,0.0,0.752801071655,-0.00383495196971,1.26284968363,0.053305832379,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78823810348,-0.00843689433337,0.112364092713,0.00460194236366,0.0
2.612365,-0.00306796157577,-0.552616578836,0.0,0.752801071655,-0.00345145677274,1.26400016922,0.052922337182,100.0,-0.516951525517,-0.195582550455,-0.0161067982728,1.78670412269,-0.00882038953034,0.113131083107,0.00498543756063,0.0
2.622341,-0.00383495196971,-0.552616578836,0.00115048559091,0.753184566852,-0.00345145677274,1.26361667402,0.0525388419851,100.0,-0.51656803032,-0.195199055258,-0.0172572838637,1.78823810348,-0.00843689433337,0.11274758791,0.00460194236366,0.0
2.632346,-0.00345145677274,-0.552616578836,0.00115048559091,0.752801071655,-0.00383495196971,1.26400016922,0.0521553467881,100.0,-0.516951525517,-0.195199055258,-0.0157233030758,1.78747111308,-0.00882038953034,0.111980597516,0.00421844716668,0.0
2.642343,-0.0026844663788,-0.552233083639,0.000766990393943,0.753184566852,-0.00498543756063,1.26400016922,0.0521553467881,100.0,-0.51656803032,-0.195582550455,-0.0161067982728,1.78785460828,-0.00843689433337,0.11274758791,0.00460194236366,0.0
2.652344,-0.00306796157577,-0.552616578836,0.000766990393943,0.753184566852,-0.00383495196971,1.26361667402,0.0525388419851,100.0,-0.516951525517,-0.194432064864,-0.0168737886667,1.78785460828,-0.00920388472731,0.112364092713,0.00460194236366,0.0
2.662389,-0.00306796157577,-0.552616578836,0.00153398078789,0.753568062049,-0.00421844716668,1.26400016922,0.0525388419851,100.0,-0.516951525517,-0.195199055258,-0.0161067982728,1.78785460828,-0.00843689433337,0.11274758791,0.00421844716668,0.0
2.672353,-0.00345145677274,-0.552233083639,0.000383495196971,0.753568062049,-0.00460194236366,1.26438366441,0.0525388419851,100.0,-0.516184535123,-0.195582550455,-0.0168737886667,1.78785460828,-0.00843689433337,0.111980597516,0.00421844716668,0.0
2.682348,-0.00306796157577,-0.552616578836,0.00153398078789,0.753568062049,-0.00306796157577,1.26438366441,0.0521553467881,100.0,-0.516184535123,-0.195199055258,-0.0168737886667,1.78747111308,-0.00843689433337,0.113131083107,0.00460194236366,0.0
2.692389,-0.00345145677274,-0.552233083639,0.00153398078789,0.753184566852,-0.00421844716668,1.26438366441,0.0525388419851,100.0,-0.516951525517,-0.195582550455,-0.0168737886667,1.78823810348,-0.00843689433337,0.112364092713,0.00460194236366,0.0
2.702356,-0.0026844663788,-0.552616578836,0.000766990393943,0.753184566852,-0.00421844716668,1.26438366441,0.052922337182,100.0,-0.516951525517,-0.195199055258,-0.0161067982728,1.78708761789,-0.0080533991364,0.11274758791,0.00460194236366,0.0
2.712342,-0.00306796157577,-0.552233083639,0.000766990393943,0.752801071655,-0.00421844716668,1.26400016922,0.0521553467881,100.0,-0.516951525517,-0.195199055258,-0.0164902934698,1.78747111308,-0.00843689433337,0.112364092713,0.00460194236366,0.0
2.722343,-0.0026844663788,-0.552616578836,0.000766990393943,0.752801071655,-0.00383495196971,1.26400016922,0.0521553467881,100.0,-0.516184535123,-0.195199055258,-0.0164902934698,1.78823810348,-0.0080533991364,0.11274758791,0.00460194236366,0.0
2.732342,-0.0026844663788,-0.552233083639,0.00153398078789,0.753184566852,-0.00460194236366,1.26361667402,0.0521553467881,100.0,-0.516951525517,-0.195582550455,-0.0161067982728,1.78785460828,-0.00766990393943,0.113514578304,0.00421844716668,0.0
2.742342,-0.0026844663788,-0.552616578836,0.000383495196971,0.753951557246,-0.00421844716668,1.26438366441,0.052922337182,100.0,-0.51656803032,-0.194815560061,-0.0161067982728,1.78823810348,-0.00843689433337,0.11274758791,0.00498543756063,0.0
2.752342,-0.00345145677274,-0.552616578836,0.00115048559091,0.753568062049,-0.00421844716668,1.26400016922,0.0525388419851,100.0,-0.51656803032,-0.194815560061,-0.0164902934698,1.78823810348,-0.0080533991364,0.113131083107,0.00421844716668,0.0
2.762342,-0.00421844716668,-0.552233083639,0.000383495196971,0.753568062049,-0.00345145677274,1.26361667402,0.0521553467881,100.0,-0.51656803032,-0.195199055258,-0.0164902934698,1.78747111308,-0.00843689433337,0.11274758791,0.00421844716668,0.0
2.772342,-0.0026844663788,-0.552233083639,0.000766990393943,0.753184566852,-0.00345145677274,1.26438366441,0.053305832379,100.0,-0.515801039926,-0.195199055258,-0.0153398078789,1.78747111308,-0.00843689433337,0.112364092713,0.00498543756063,0.0
2.782343,-0.00306796157577,-0.552616578836,0.0,0.753951557246,-0.00383495196971,1.26476715961,0.0521553467881,100.0,-0.51656803032,-0.194815560061,-0.0168737886667,1.78785460828,-0.0080533991364,0.11274758791,0.00460194236366,0.0
